"Var1"	"Freq"
"1945"	"P2RX7"	9
"1946"	"P2RY2"	9
"1947"	"P62"	9
"1948"	"PADI1"	9
"1949"	"PAR-4"	9
"1950"	"PAR3"	9
"1951"	"PAXILLIN"	9
"1952"	"PBP"	9
"1953"	"PDE10A"	9
"1954"	"PDZD4"	9
"1955"	"PERK"	9
"1956"	"PGAM1"	9
"1957"	"PKCE"	9
"1958"	"PKD1"	9
"1959"	"PNLIP"	9
"1960"	"PPP1R12A"	9
"1961"	"PRDM2"	9
"1962"	"PRDX1"	9
"1963"	"QSOX1"	9
"1964"	"RALBP1"	9
"1965"	"RPS9"	9
"1966"	"RXRG"	9
"1967"	"SCGB3A2"	9
"1968"	"SCO2"	9
"1969"	"SEA"	9
"1970"	"SEMA5A"	9
"1971"	"SERPINB2"	9
"1972"	"SF3B1"	9
"1973"	"SIRTUIN 1"	9
"1974"	"SLC25A6"	9
"1975"	"SLC29A1"	9
"1976"	"SLC52A3"	9
"1977"	"SMAC"	9
"1978"	"SMR3B"	9
"1979"	"SOCS2"	9
"1980"	"SREBP-1C"	9
"1981"	"STAT2"	9
"1982"	"TACE"	9
"1983"	"TALDO1"	9
"1984"	"TBX3"	9
"1985"	"TEK"	9
"1986"	"TFEB"	9
"1987"	"TLR7"	9
"1988"	"TNFSF14"	9
"1989"	"TP63"	9
"1990"	"TRP53"	9
"1991"	"TRPC3"	9
"1992"	"UGT1A6"	9
"1993"	"VCL"	9
"1994"	"WAPL"	9
"1995"	"WDR7"	9
"1996"	"XPO1"	9
"1997"	"ZBTB7A"	9
"1998"	"ACTHR"	8
"1999"	"AGR2"	8
"2000"	"AML1"	8
"2001"	"ASMASE"	8
"2002"	"ATP2B2"	8
"2003"	"B2M"	8
"2004"	"BDKRB2"	8
"2005"	"BMP15"	8
"2006"	"BMX"	8
"2007"	"C-RAF"	8
"2008"	"C1QBP"	8
"2009"	"CALM3"	8
"2010"	"CANX"	8
"2011"	"CB2"	8
"2012"	"CD11C"	8
"2013"	"CD95"	8
"2014"	"CDC27"	8
"2015"	"CDC6"	8
"2016"	"CLDN12"	8
"2017"	"CMPK1"	8
"2018"	"CSA"	8
"2019"	"CST-14"	8
"2020"	"CTNND1"	8
"2021"	"DLEC1"	8
"2022"	"DNAJC2"	8
"2023"	"EP1"	8
"2024"	"ETO"	8
"2025"	"FAS LIGAND"	8
"2026"	"FFAR4"	8
"2027"	"FGF4"	8
"2028"	"FMO3"	8
"2029"	"FOXA2"	8
"2030"	"G3BP1"	8
"2031"	"GABARAPL1"	8
"2032"	"GATA6"	8
"2033"	"GCNT3"	8
"2034"	"GDI2"	8
"2035"	"GHSR"	8
"2036"	"GPRC6A"	8
"2037"	"GSTS"	8
"2038"	"GSX2"	8
"2039"	"GULP1"	8
"2040"	"HNF4"	8
"2041"	"HSPE1"	8
"2042"	"HTATIP2"	8
"2043"	"HUNTINGTIN"	8
"2044"	"IFIT2"	8
"2045"	"IGF2R"	8
"2046"	"IL-22"	8
"2047"	"ILKAP"	8
"2048"	"ING3"	8
"2049"	"INI1"	8
"2050"	"INTERLEUKIN 10"	8
"2051"	"ISG15"	8
"2052"	"ITGA2"	8
"2053"	"ITGA6"	8
"2054"	"KCNN3"	8
"2055"	"KDM4C"	8
"2056"	"KRT19"	8
"2057"	"KRT76"	8
"2058"	"KU80"	8
"2059"	"LAMIN B1"	8
"2060"	"LGALS3BP"	8
"2061"	"LOXL4"	8
"2062"	"MAF"	8
"2063"	"MCM3"	8
"2064"	"MEKK1"	8
"2065"	"MIB1"	8
"2066"	"MLL"	8
"2067"	"MT2A"	8
"2068"	"MTX1"	8
"2069"	"NB-2"	8
"2070"	"NEUTROPHIL GELATINASE-ASSOCIATED LIPOCALIN"	8
"2071"	"NO3"	8
"2072"	"NOTCH 1"	8
"2073"	"NOTCH2"	8
"2074"	"NPM"	8
"2075"	"NR1I3"	8
"2076"	"OGA"	8
"2077"	"OSM"	8
"2078"	"P18"	8
"2079"	"P36"	8
"2080"	"P38 MAP KINASE"	8
"2081"	"PAK4"	8
"2082"	"PAX3"	8
"2083"	"PCK1"	8
"2084"	"PDP1"	8
"2085"	"PGC"	8
"2086"	"PGRMC1"	8
"2087"	"PKN2"	8
"2088"	"PLSCR1"	8
"2089"	"PRB3"	8
"2090"	"PRDM16"	8
"2091"	"PRDM5"	8
"2092"	"PREX1"	8
"2093"	"PRKG1"	8
"2094"	"PRL-2"	8
"2095"	"PTGDS"	8
"2096"	"RAPGEF3"	8
"2097"	"REG1A"	8
"2098"	"REN"	8
"2099"	"RIP-1"	8
"2100"	"RNF216"	8
"2101"	"RSK"	8
"2102"	"S100A10"	8
"2103"	"S1PR2"	8
"2104"	"SALL4"	8
"2105"	"SARS2"	8
"2106"	"SCGB1A1"	8
"2107"	"SDCBP"	8
"2108"	"SDHAF2"	8
"2109"	"SETDB1"	8
"2110"	"SFRP1"	8
"2111"	"SIRT2"	8
"2112"	"SKI"	8
"2113"	"SOCS-1"	8
"2114"	"STH"	8
"2115"	"TBX1"	8
"2116"	"TENM1"	8
"2117"	"TFAP2C"	8
"2118"	"TGF ALPHA"	8
"2119"	"THBD"	8
"2120"	"TMED7"	8
"2121"	"TNFRSF10C"	8
"2122"	"TNFRSF8"	8
"2123"	"TPL-2"	8
"2124"	"TPT1"	8
"2125"	"TRKC"	8
"2126"	"UGDH"	8
"2127"	"UII"	8
"2128"	"VEGF-D"	8
"2129"	"WISP2"	8
"2130"	"A2M"	7
"2131"	"ACLY"	7
"2132"	"ACSBG1"	7
"2133"	"ACTR2"	7
"2134"	"ACVR1"	7
"2135"	"AFG1L"	7
"2136"	"ALDH1"	7
"2137"	"AP2"	7
"2138"	"APN"	7
"2139"	"ARNT2"	7
"2140"	"ATP8A2"	7
"2141"	"AVP"	7
"2142"	"B3GNT2"	7
"2143"	"BBS9"	7
"2144"	"BCL-W"	7
"2145"	"BTRC"	7
"2146"	"C6"	7
"2147"	"CASPASE-12"	7
"2148"	"CATHEPSIN D"	7
"2149"	"CD120A"	7
"2150"	"CD1D"	7
"2151"	"CD5"	7
"2152"	"CD59"	7
"2153"	"CD63"	7
"2154"	"CENPS"	7
"2155"	"CENPV"	7
"2156"	"CIA"	7
"2157"	"CIRBP"	7
"2158"	"CLIC1"	7
"2159"	"CTCF"	7
"2160"	"CTNNBL1"	7
"2161"	"CYCLIN E"	7
"2162"	"CYP11B2"	7
"2163"	"CYP4X1"	7
"2164"	"CYSTATIN C"	7
"2165"	"DAP"	7
"2166"	"DCAF7"	7
"2167"	"DEFB4A"	7
"2168"	"DHDH"	7
"2169"	"EFNB2"	7
"2170"	"ENOS"	7
"2171"	"EOTAXIN"	7
"2172"	"ER-ALPHA"	7
"2173"	"FAF1"	7
"2174"	"FAH"	7
"2175"	"FMO1"	7
"2176"	"FOXA1"	7
"2177"	"FZD6"	7
"2178"	"FZD7"	7
"2179"	"GATA3"	7
"2180"	"GLA"	7
"2181"	"GLP1R"	7
"2182"	"GOT1"	7
"2183"	"GP91-PHOX"	7
"2184"	"GPT"	7
"2185"	"GREB1"	7
"2186"	"GSE"	7
"2187"	"GZMK"	7
"2188"	"HER-2/NEU"	7
"2189"	"HEX"	7
"2190"	"HOPX"	7
"2191"	"HOXB9"	7
"2192"	"HPGD"	7
"2193"	"HTRA3"	7
"2194"	"ICER"	7
"2195"	"IFIH1"	7
"2196"	"IL-3"	7
"2197"	"IL15"	7
"2198"	"IL2RB"	7
"2199"	"IL4I1"	7
"2200"	"INK4A"	7
"2201"	"ITLN2"	7
"2202"	"JANUS KINASE 2"	7
"2203"	"KCNH1"	7
"2204"	"KDM4B"	7
"2205"	"KIF20B"	7
"2206"	"KSR1"	7
"2207"	"KYAT1"	7
"2208"	"LC3B"	7
"2209"	"LCA"	7
"2210"	"LIPOPROTEIN LIPASE"	7
"2211"	"LMTK3"	7
"2212"	"MAOB"	7
"2213"	"MAP3K4"	7
"2214"	"MC5R"	7
"2215"	"MCM5"	7
"2216"	"MCU"	7
"2217"	"MEPE"	7
"2218"	"MLKL"	7
"2219"	"MME"	7
"2220"	"MOK"	7
"2221"	"MOR"	7
"2222"	"MRP1"	7
"2223"	"MRP4"	7
"2224"	"MSH3"	7
"2225"	"MT-CYB"	7
"2226"	"MT-ND6"	7
"2227"	"MUC7"	7
"2228"	"MYL2"	7
"2229"	"NAA10"	7
"2230"	"NAPA"	7
"2231"	"NCR2"	7
"2232"	"NOLC1"	7
"2233"	"NPPA"	7
"2234"	"NPY4R"	7
"2235"	"NUDT1"	7
"2236"	"OSCP1"	7
"2237"	"P2RY12"	7
"2238"	"P2X3"	7
"2239"	"P47PHOX"	7
"2240"	"P55"	7
"2241"	"P73"	7
"2242"	"PACAP"	7
"2243"	"PCSK2"	7
"2244"	"PDI"	7
"2245"	"PFKM"	7
"2246"	"PGI"	7
"2247"	"PIK3C3"	7
"2248"	"PIPOX"	7
"2249"	"PKLR"	7
"2250"	"PLC"	7
"2251"	"PLOD3"	7
"2252"	"PRKAR2B"	7
"2253"	"PRKCB"	7
"2254"	"PRTN3"	7
"2255"	"PTGES3"	7
"2256"	"RAB11FIP1"	7
"2257"	"RHAG"	7
"2258"	"RPS3"	7
"2259"	"RPS6KB2"	7
"2260"	"SART3"	7
"2261"	"SBF1"	7
"2262"	"SEH"	7
"2263"	"SELENOI"	7
"2264"	"SEMA3A"	7
"2265"	"SF1"	7
"2266"	"SHIP1"	7
"2267"	"SIAH1"	7
"2268"	"SLC16A4"	7
"2269"	"SLC25A16"	7
"2270"	"SLC25A5"	7
"2271"	"SLCO1B1"	7
"2272"	"SLCO2A1"	7
"2273"	"SMC2"	7
"2274"	"SOX4"	7
"2275"	"SPCS1"	7
"2276"	"SUZ12"	7
"2277"	"TAF1A"	7
"2278"	"TBXAS1"	7
"2279"	"TCF21"	7
"2280"	"TDO2"	7
"2281"	"TDP1"	7
"2282"	"TIE-2"	7
"2283"	"TISSUE FACTOR"	7
"2284"	"TLR5"	7
"2285"	"TNFRSF10D"	7
"2286"	"TNFRSF21"	7
"2287"	"TRIB3"	7
"2288"	"TXNDC5"	7
"2289"	"TYK2"	7
"2290"	"UCN"	7
"2291"	"UHRF2"	7
"2292"	"VEGFR1"	7
"2293"	"VEPH1"	7
"2294"	"VINCULIN"	7
"2295"	"VIT"	7
"2296"	"VLDLR"	7
"2297"	"WDR5"	7
"2298"	"WWOX"	7
"2299"	"YAP"	7
"2300"	"YES1"	7
"2301"	"ZBTB4"	7
"2302"	"ACOD1"	6
"2303"	"ADA"	6
"2304"	"ADAMTS5"	6
"2305"	"AIF1"	6
"2306"	"ALCAM"	6
"2307"	"ALOX15B"	6
"2308"	"ANGPT1"	6
"2309"	"AT1R"	6
"2310"	"ATP6V0A2"	6
"2311"	"BCHE"	6
"2312"	"BCL-X"	6
"2313"	"BSP"	6
"2314"	"CAPNS1"	6
"2315"	"CAV3.2"	6
"2316"	"CCL28"	6
"2317"	"CD226"	6
"2318"	"CD276"	6
"2319"	"CD33"	6
"2320"	"CD47"	6
"2321"	"CEACAM5"	6
"2322"	"CGA"	6
"2323"	"CHKA"	6
"2324"	"CHREBP"	6
"2325"	"CIZ1"	6
"2326"	"CK1"	6
"2327"	"CKS1"	6
"2328"	"CPT1B"	6
"2329"	"CSNK1A1L"	6
"2330"	"CYP2C8"	6
"2331"	"CYP3A5"	6
"2332"	"CYTOKERATIN 19"	6
"2333"	"DHODH"	6
"2334"	"DHRS11"	6
"2335"	"DLK1"	6
"2336"	"DNER"	6
"2337"	"DRAM1"	6
"2338"	"EIF4B"	6
"2339"	"ELF1"	6
"2340"	"ELN"	6
"2341"	"ELP"	6
"2342"	"ENDOU"	6
"2343"	"ENPP3"	6
"2344"	"ERBB"	6
"2345"	"ERYTHROPOIETIN"	6
"2346"	"F11R"	6
"2347"	"FMO5"	6
"2348"	"FOXO4"	6
"2349"	"FRS2"	6
"2350"	"FSD1L"	6
"2351"	"GATA4"	6
"2352"	"GEF-H1"	6
"2353"	"GLIPR1"	6
"2354"	"GLUR1"	6
"2355"	"GNT-III"	6
"2356"	"GRB10"	6
"2357"	"GSTA5"	6
"2358"	"GTF2H3"	6
"2359"	"GZMA"	6
"2360"	"HES-1"	6
"2361"	"HNRNPC"	6
"2362"	"HOXC8"	6
"2363"	"HSP72"	6
"2364"	"IBA1"	6
"2365"	"IFNGR2"	6
"2366"	"IGK"	6
"2367"	"IKK-BETA"	6
"2368"	"IL13RA2"	6
"2369"	"IL17RB"	6
"2370"	"IL1R1"	6
"2371"	"IL22"	6
"2372"	"IRF6"	6
"2373"	"ITGB6"	6
"2374"	"ITIH4"	6
"2375"	"JUN N-TERMINAL KINASE"	6
"2376"	"KCNH7"	6
"2377"	"KDM4A"	6
"2378"	"KRT78"	6
"2379"	"LAMTOR3"	6
"2380"	"LGALS7"	6
"2381"	"LIPE"	6
"2382"	"LIVIN"	6
"2383"	"LMLN"	6
"2384"	"LPAR1"	6
"2385"	"LTF"	6
"2386"	"MARCH5"	6
"2387"	"MBD1"	6
"2388"	"MCM7"	6
"2389"	"MCT1"	6
"2390"	"MNSFBETA"	6
"2391"	"NAF1"	6
"2392"	"NCOA4"	6
"2393"	"NDC80"	6
"2394"	"NEF"	6
"2395"	"NEU1"	6
"2396"	"NOP14"	6
"2397"	"NORE1"	6
"2398"	"NPPB"	6
"2399"	"NR2B"	6
"2400"	"NR4A3"	6
"2401"	"NRP1"	6
"2402"	"NT5C3A"	6
"2403"	"NUCLEAR FACTOR KAPPAB"	6
"2404"	"NUMBL"	6
"2405"	"OLFM4"	6
"2406"	"P15"	6
"2407"	"P27KIP1"	6
"2408"	"P450SCC"	6
"2409"	"PAM"	6
"2410"	"PARP14"	6
"2411"	"PARP16"	6
"2412"	"PBK"	6
"2413"	"PDE1A"	6
"2414"	"PDIA3"	6
"2415"	"PDSS1"	6
"2416"	"PGD"	6
"2417"	"PGT"	6
"2418"	"PINK1"	6
"2419"	"PIT-1"	6
"2420"	"PLCG2"	6
"2421"	"PLD1"	6
"2422"	"PLIN2"	6
"2423"	"PLK2"	6
"2424"	"PLP2"	6
"2425"	"POLG"	6
"2426"	"POLR3K"	6
"2427"	"PPBP"	6
"2428"	"PPP1R1A"	6
"2429"	"PRB"	6
"2430"	"PROP1"	6
"2431"	"PTGDR"	6
"2432"	"PTMA"	6
"2433"	"PTPRU"	6
"2434"	"PWP2"	6
"2435"	"RAR"	6
"2436"	"RHBDF2"	6
"2437"	"RPP14"	6
"2438"	"RRAD"	6
"2439"	"RRM2"	6
"2440"	"RYR2"	6
"2441"	"SAMP1"	6
"2442"	"SELENOP"	6
"2443"	"SEPT4"	6
"2444"	"SFN"	6
"2445"	"SKIL"	6
"2446"	"SLC2A3"	6
"2447"	"SLC46A1"	6
"2448"	"SLC7A11"	6
"2449"	"SLCO1A2"	6
"2450"	"SLIT2"	6
"2451"	"SLK"	6
"2452"	"SMIT"	6
"2453"	"SOX6"	6
"2454"	"SPAG5"	6
"2455"	"SPARC"	6
"2456"	"STAT"	6
"2457"	"TARC"	6
"2458"	"TAS1R3"	6
"2459"	"TBC1D1"	6
"2460"	"TERF1"	6
"2461"	"TGF B1"	6
"2462"	"THEM4"	6
"2463"	"TMEM37"	6
"2464"	"TN-X"	6
"2465"	"TOLL LIKE RECEPTOR 4"	6
"2466"	"UBE2I"	6
"2467"	"UCHL1"	6
"2468"	"USP14"	6
"2469"	"VANGL1"	6
"2470"	"VASCULAR ENDOTHELIAL GROWTH FACTOR A"	6
"2471"	"WNT16"	6
"2472"	"WNT2B"	6
"2473"	"XANTHINE DEHYDROGENASE"	6
"2474"	"XPC"	6
"2475"	"4E-BP1"	5
"2476"	"A4GALT"	5
"2477"	"ACID SPHINGOMYELINASE"	5
"2478"	"AD10"	5
"2479"	"ADIPOR1"	5
"2480"	"ADM2"	5
"2481"	"ADRA2A"	5
"2482"	"AFAR"	5
"2483"	"ALP"	5
"2484"	"AP-2ALPHA"	5
"2485"	"AQP4"	5
"2486"	"ARG1"	5
"2487"	"ASM"	5
"2488"	"ATG6"	5
"2489"	"ATPASE"	5
"2490"	"B2R"	5
"2491"	"BAG6"	5
"2492"	"BCA"	5
"2493"	"BCL2L10"	5
"2494"	"BECLIN1"	5
"2495"	"BMP7"	5
"2496"	"BRD4"	5
"2497"	"BRS3"	5
"2498"	"C5"	5
"2499"	"CASPASE-7"	5
"2500"	"CCL16"	5
"2501"	"CD169"	5
"2502"	"CD45"	5
"2503"	"CD58"	5
"2504"	"CD81"	5
"2505"	"CDC45"	5
"2506"	"CKTSF1B1"	5
"2507"	"CLAUDIN-1"	5
"2508"	"COT"	5
"2509"	"CREBZF"	5
"2510"	"CRT"	5
"2511"	"CSNK1A1"	5
"2512"	"CTLA4"	5
"2513"	"CTR1"	5
"2514"	"CTSS"	5
"2515"	"CXXC1"	5
"2516"	"CYP11A1"	5
"2517"	"CYP2A13"	5
"2518"	"DNA METHYLTRANSFERASE 1"	5
"2519"	"DPYS"	5
"2520"	"DYNC1H1"	5
"2521"	"EEF1A2"	5
"2522"	"EFNA5"	5
"2523"	"ELOVL6"	5
"2524"	"ELP4"	5
"2525"	"EMILIN1"	5
"2526"	"ENDOTHELIAL NITRIC OXIDE SYNTHASE"	5
"2527"	"ENPEP"	5
"2528"	"EPAC"	5
"2529"	"EPHA1"	5
"2530"	"EPHA3"	5
"2531"	"FANCF"	5
"2532"	"FLG"	5
"2533"	"FLI1"	5
"2534"	"GADD45G"	5
"2535"	"GGNBP2"	5
"2536"	"GHRL"	5
"2537"	"GITR"	5
"2538"	"GRANZYME B"	5
"2539"	"GRIN1"	5
"2540"	"GSTA4"	5
"2541"	"HASPIN"	5
"2542"	"HAVCR1"	5
"2543"	"HCK"	5
"2544"	"HDAC5"	5
"2545"	"HEXOKINASE 2"	5
"2546"	"HOXC13"	5
"2547"	"HSD17B6"	5
"2548"	"HSPA6"	5
"2549"	"HUR"	5
"2550"	"IFN-BETA"	5
"2551"	"IGFBP4"	5
"2552"	"IL11RA"	5
"2553"	"INVS"	5
"2554"	"IRAK3"	5
"2555"	"IRF3"	5
"2556"	"ITGA2B"	5
"2557"	"ITGA5"	5
"2558"	"ITGB3"	5
"2559"	"JAM2"	5
"2560"	"KU70"	5
"2561"	"LAMP2"	5
"2562"	"LARP6"	5
"2563"	"LHR"	5
"2564"	"LPA"	5
"2565"	"LYVE-1"	5
"2566"	"M-MDH"	5
"2567"	"MAFA"	5
"2568"	"MAP2K5"	5
"2569"	"MAPK11"	5
"2570"	"MATRIX METALLOPROTEINASE 2"	5
"2571"	"MEH"	5
"2572"	"MFG-E8"	5
"2573"	"MGAT3"	5
"2574"	"MKP-1"	5
"2575"	"MMP11"	5
"2576"	"MSI1"	5
"2577"	"MTRNR2L4"	5
"2578"	"MUC3"	5
"2579"	"NANOGP8"	5
"2580"	"NBN"	5
"2581"	"NCK1"	5
"2582"	"NEUROG1"	5
"2583"	"NIK"	5
"2584"	"NOX3"	5
"2585"	"OPRM1"	5
"2586"	"P14"	5
"2587"	"P2RY6"	5
"2588"	"P90"	5
"2589"	"PAGR1"	5
"2590"	"PAR4"	5
"2591"	"PDCD6IP"	5
"2592"	"PDE3A"	5
"2593"	"PDE5"	5
"2594"	"PDE5A"	5
"2595"	"PDGFRA"	5
"2596"	"PEA15"	5
"2597"	"PGHS-1"	5
"2598"	"PHF12"	5
"2599"	"PINX1"	5
"2600"	"PIWIL4"	5
"2601"	"PLA2G6"	5
"2602"	"PML"	5
"2603"	"PMS2"	5
"2604"	"PNKP"	5
"2605"	"PON1"	5
"2606"	"POTEF"	5
"2607"	"PP2A"	5
"2608"	"PPP1R15A"	5
"2609"	"PR-3"	5
"2610"	"PRDX4"	5
"2611"	"PROHIBITIN"	5
"2612"	"PRP4K"	5
"2613"	"PSCA"	5
"2614"	"PSMB9"	5
"2615"	"PTP4A1"	5
"2616"	"RAH"	5
"2617"	"RGS10"	5
"2618"	"RHOC"	5
"2619"	"RNF2"	5
"2620"	"ROCK2"	5
"2621"	"RPL11"	5
"2622"	"SDHA"	5
"2623"	"SDHB"	5
"2624"	"SDHC"	5
"2625"	"SERPINF2"	5
"2626"	"SH3KBP1"	5
"2627"	"SLAMF7"	5
"2628"	"SLC25A4"	5
"2629"	"SLC38A5"	5
"2630"	"SLC7A5"	5
"2631"	"SLC8A1"	5
"2632"	"SMARCA4"	5
"2633"	"SMIM10L2A"	5
"2634"	"SOAT1"	5
"2635"	"SOX10"	5
"2636"	"STIP1"	5
"2637"	"SULT1A3"	5
"2638"	"T-BET"	5
"2639"	"TAP1"	5
"2640"	"TARTRATE-RESISTANT ACID PHOSPHATASE"	5
"2641"	"TAZ"	5
"2642"	"TCEA1"	5
"2643"	"TCEAL7"	5
"2644"	"TFAM"	5
"2645"	"TMC1"	5
"2646"	"TMEM70"	5
"2647"	"TNFSF15"	5
"2648"	"TRIM63"	5
"2649"	"TRPC1"	5
"2650"	"TRXR1"	5
"2651"	"TSF1"	5
"2652"	"TYRP1"	5
"2653"	"UBE2E2"	5
"2654"	"UROD"	5
"2655"	"VASCULAR CELL ADHESION MOLECULE 1"	5
"2656"	"VEGFR-1"	5
"2657"	"VEGFR-3"	5
"2658"	"VSIG2"	5
"2659"	"15-LOX"	4
"2660"	"ABC-1"	4
"2661"	"ABCC6"	4
"2662"	"ABL2"	4
"2663"	"ACAA1"	4
"2664"	"ACN"	4
"2665"	"ACP2"	4
"2666"	"ADA2"	4
"2667"	"ADCY2"	4
"2668"	"ADCY5"	4
"2669"	"AGO2"	4
"2670"	"AHSA1"	4
"2671"	"AK5"	4
"2672"	"AKT1S1"	4
"2673"	"ALAS1"	4
"2674"	"ALDOSE REDUCTASE"	4
"2675"	"AMINOPEPTIDASE N"	4
"2676"	"AMPHIREGULIN"	4
"2677"	"ANG1"	4
"2678"	"ANNEXIN A1"	4
"2679"	"ANTXR2"	4
"2680"	"AOC1"	4
"2681"	"AOC2"	4
"2682"	"APOB"	4
"2683"	"APOL1"	4
"2684"	"ARHGEF5"	4
"2685"	"AS160"	4
"2686"	"ATF6B"	4
"2687"	"ATL1"	4
"2688"	"ATP5F1E"	4
"2689"	"ATP5IF1"	4
"2690"	"B10"	4
"2691"	"BAD"	4
"2692"	"BETA3"	4
"2693"	"BIN1"	4
"2694"	"BLK"	4
"2695"	"BMPR1A"	4
"2696"	"BRF1"	4
"2697"	"C-JUN N-TERMINAL KINASE 1"	4
"2698"	"C1QTNF2"	4
"2699"	"C6ORF47"	4
"2700"	"CALCR"	4
"2701"	"CALRETICULIN"	4
"2702"	"CAVIN2"	4
"2703"	"CBR"	4
"2704"	"CCL26"	4
"2705"	"CCNB2"	4
"2706"	"CCR5"	4
"2707"	"CD9"	4
"2708"	"CDH3"	4
"2709"	"CDT1"	4
"2710"	"CEACAM6"	4
"2711"	"CES2"	4
"2712"	"CFAP97"	4
"2713"	"CHD5"	4
"2714"	"CHL1"	4
"2715"	"CISH"	4
"2716"	"CLDN5"	4
"2717"	"CONNECTIVE TISSUE GROWTH FACTOR"	4
"2718"	"CORTISTATIN"	4
"2719"	"CP"	4
"2720"	"CSE"	4
"2721"	"CSF"	4
"2722"	"CST"	4
"2723"	"CTBS"	4
"2724"	"CTNNA1"	4
"2725"	"CTNT"	4
"2726"	"CTX"	4
"2727"	"CX3CR1"	4
"2728"	"CXCL11"	4
"2729"	"CXCL13"	4
"2730"	"CXCR5"	4
"2731"	"CYBA"	4
"2732"	"CYP2C19"	4
"2733"	"DBH"	4
"2734"	"DBI"	4
"2735"	"DCLK1"	4
"2736"	"DDAH1"	4
"2737"	"DDR2"	4
"2738"	"DDX3X"	4
"2739"	"DDX5"	4
"2740"	"DEPTOR"	4
"2741"	"DIO3"	4
"2742"	"DNM3"	4
"2743"	"DR6"	4
"2744"	"DTNB"	4
"2745"	"DVL1"	4
"2746"	"DVL2"	4
"2747"	"E2F5"	4
"2748"	"EBP"	4
"2749"	"EFNB1"	4
"2750"	"ENO1"	4
"2751"	"EPHB3"	4
"2752"	"EPS8"	4
"2753"	"ERK-1"	4
"2754"	"ERK-2"	4
"2755"	"ERM"	4
"2756"	"ERO1A"	4
"2757"	"ERVW-1"	4
"2758"	"ESTROGEN RECEPTOR BETA"	4
"2759"	"ETV4"	4
"2760"	"EXOSC8"	4
"2761"	"F7"	4
"2762"	"FANCA"	4
"2763"	"FECH"	4
"2764"	"FGR"	4
"2765"	"FH"	4
"2766"	"FKBP1B"	4
"2767"	"FLT-1"	4
"2768"	"FOXG1"	4
"2769"	"FSA"	4
"2770"	"FSH"	4
"2771"	"FUS"	4
"2772"	"GABBR1"	4
"2773"	"GADD153"	4
"2774"	"GANAB"	4
"2775"	"GAS1"	4
"2776"	"GDF9"	4
"2777"	"GLUT"	4
"2778"	"GOT2"	4
"2779"	"GPER"	4
"2780"	"GRIP1"	4
"2781"	"GRK2"	4
"2782"	"GSTO2"	4
"2783"	"HAMP"	4
"2784"	"HAS2"	4
"2785"	"HDAC7"	4
"2786"	"HEXB"	4
"2787"	"HEY1"	4
"2788"	"HIST1H4I"	4
"2789"	"HLA-A"	4
"2790"	"HLF"	4
"2791"	"HM13"	4
"2792"	"HMGN1"	4
"2793"	"HNRNP"	4
"2794"	"HPRT1"	4
"2795"	"HSBP1"	4
"2796"	"HSC70"	4
"2797"	"HSD3B2"	4
"2798"	"HUNK"	4
"2799"	"ICE"	4
"2800"	"IER3"	4
"2801"	"IFN"	4
"2802"	"IGH"	4
"2803"	"ING4"	4
"2804"	"INSULIN RECEPTOR"	4
"2805"	"IRE1"	4
"2806"	"IRF8"	4
"2807"	"ITGA3"	4
"2808"	"KAI1"	4
"2809"	"KCNK5"	4
"2810"	"KCNMA1"	4
"2811"	"KI-RAS"	4
"2812"	"KLK4"	4
"2813"	"KLK6"	4
"2814"	"KRT10"	4
"2815"	"KSR"	4
"2816"	"KTN1"	4
"2817"	"KV11.1"	4
"2818"	"L1CAM"	4
"2819"	"LBP"	4
"2820"	"LC3A"	4
"2821"	"LEF1"	4
"2822"	"LETM1"	4
"2823"	"LHX2"	4
"2824"	"LIMK2"	4
"2825"	"LONP1"	4
"2826"	"LOXL2"	4
"2827"	"LPAR3"	4
"2828"	"LRRK2"	4
"2829"	"LSD1"	4
"2830"	"LXN"	4
"2831"	"MADD"	4
"2832"	"MAP3K3"	4
"2833"	"MASPIN"	4
"2834"	"MATK"	4
"2835"	"MBTPS1"	4
"2836"	"MEL"	4
"2837"	"MGP"	4
"2838"	"MITOGEN-ACTIVATED PROTEIN KINASE KINASE 1"	4
"2839"	"MLCK"	4
"2840"	"MLST8"	4
"2841"	"MPP2"	4
"2842"	"MRC1"	4
"2843"	"MRP"	4
"2844"	"MT4"	4
"2845"	"MTA2"	4
"2846"	"MTDH"	4
"2847"	"MTF2"	4
"2848"	"MYH11"	4
"2849"	"N-RAS"	4
"2850"	"NAV1.7"	4
"2851"	"NCKIPSD"	4
"2852"	"NCR1"	4
"2853"	"NCR3"	4
"2854"	"NEIL2"	4
"2855"	"NEP"	4
"2856"	"NEPRILYSIN"	4
"2857"	"NEU3"	4
"2858"	"NEUN"	4
"2859"	"NGAL"	4
"2860"	"NIR"	4
"2861"	"NKX2-1"	4
"2862"	"NKX3.1"	4
"2863"	"NLRP1"	4
"2864"	"NOM1"	4
"2865"	"NTE"	4
"2866"	"NTR"	4
"2867"	"OCT-4"	4
"2868"	"P12"	4
"2869"	"P4HTM"	4
"2870"	"PAK3"	4
"2871"	"PBX2"	4
"2872"	"PDGFA"	4
"2873"	"PDGFD"	4
"2874"	"PEX13"	4
"2875"	"PGAP3"	4
"2876"	"PGD2"	4
"2877"	"PGP 9.5"	4
"2878"	"PIN"	4
"2879"	"PLGF"	4
"2880"	"PLOD1"	4
